Year,Month,Day,Hour,CloudCover_tenths,TEMP_C,RelativeHumidity_%,StationPressure_mb,WD,WS,CeilingHeight_m
2025,10,29,14,10,30.83,18.8,966.19,236,1.87,10000
2025,10,29,15,9,27.25,23.4,966.08,223,1.66,10000
2025,10,29,16,6,26.35,24.4,966.28,216,2.2,10000
2025,10,29,17,1,26.55,23.3,966.6,220,2.21,10000
2025,10,29,18,0,24.64,26.1,966.93,236,1.89,10000
2025,10,29,19,0,24.01,26.5,966.99,271,1.2,10000
2025,10,29,20,0,22.47,28.2,967.18,7,0.72,10000
2025,10,29,21,0,20.93,30.1,967.1,33,1.11,10000
2025,10,29,22,0,20.46,30.9,967,54,1.19,10000
2025,10,29,23,0,18.43,34.9,967.18,66,1.31,10000
2025,10,29,24,0,17.33,38.2,967.15,66,1.69,10000
2025,10,30,1,0,16.09,40.6,967.24,66,1.84,10000
2025,10,30,2,0,15.94,40,967.01,66,1.84,10000
2025,10,30,3,0,15.01,43.4,967.42,65,1.86,10000
2025,10,30,4,0,15.33,42.2,967.65,65,1.86,10000
2025,10,30,5,0,15.57,41.5,968.07,63,2.04,10000
2025,10,30,6,0,20.03,33.5,968.69,58,2.15,10000
2025,10,30,7,0,22.48,30,969.17,43,1.24,10000
2025,10,30,8,0,24.05,28.8,969,339,1.27,10000
2025,10,30,9,0,28.38,24.1,968.93,308,1.99,10000
2025,10,30,10,0,28.8,22.5,968.51,299,2.21,10000
2025,10,30,11,0,30.12,17.4,968.1,297,2.67,10000
2025,10,30,12,0,30.19,16.9,967.69,295,3.04,10000
2025,10,30,13,0,30.17,16.5,967.74,294,3.33,10000
2025,10,30,14,0,29.62,17.2,967.95,296,3.39,10000
2025,10,30,15,0,26.52,19.9,968.15,292,2.4,10000
2025,10,30,16,0,24.56,22.3,968.57,294,2.41,10000
2025,10,30,17,0,23.45,23.7,968.94,305,2.39,10000
2025,10,30,18,0,20.43,27.7,969.46,326,2.28,10000
2025,10,30,19,0,20.01,27.3,969.65,353,2.15,10000
2025,10,30,20,0,19.74,26.5,970.04,18,1.85,10000
2025,10,30,21,0,18.06,27.4,970.11,35,1.85,10000
2025,10,30,22,0,17.4,27.8,970.18,44,1.95,10000
2025,10,30,23,0,16.35,32,970.06,52,2.19,10000
2025,10,30,24,0,15.95,31.8,970.14,54,2.85,10000
2025,10,31,1,0,16.32,30.4,970.1,54,3.34,10000
2025,10,31,2,0,16.49,30.9,970.19,55,3.68,10000
2025,10,31,3,0,16.15,32.9,970.18,56,3.95,10000
2025,10,31,4,0,16.31,34.3,970.37,56,4.1,10000
2025,10,31,5,0,16.38,33.5,970.79,56,4.42,10000
2025,10,31,6,0,20.68,28.7,971.43,57,4.69,10000
2025,10,31,7,0,22.13,27.5,971.71,59,4.2,10000
2025,10,31,8,0,23.99,25.5,971.37,63,3.9,10000
2025,10,31,9,0,28.03,20,971.28,69,3.21,10000
2025,10,31,10,0,28.51,18.3,970.5,70,1.98,10000
2025,10,31,11,0,30.55,14.4,969.68,35,0.86,10000
2025,10,31,12,0,30.67,13.7,969.35,344,0.94,10000
2025,10,31,13,0,30.64,13.3,969.25,322,1.27,10000
2025,10,31,14,0,30.73,11.9,968.9,317,1.61,10000
2025,10,31,15,0,25.42,17.9,969.07,312,2.05,10000
2025,10,31,16,0,22.87,21.1,969.15,321,2.22,10000
2025,10,31,17,0,22.18,22.1,969.4,337,2.17,10000
2025,10,31,18,0,18.46,24.2,969.96,352,2.02,10000
2025,10,31,19,0,18.05,23.7,969.98,5,1.81,10000
2025,10,31,20,0,17.91,22.5,970.14,19,1.54,10000
2025,10,31,21,0,16.66,22.8,969.81,30,1.21,10000
2025,10,31,22,0,15.79,23.8,969.65,40,1.28,10000
2025,10,31,23,0,13.88,25.1,969.78,53,1.67,10000
2025,10,31,24,0,12.89,25,969.98,59,2.01,10000
2025,11,1,1,0,11.85,26.7,969.63,60,2.28,10000
2025,11,1,2,0,11.8,26.3,969.92,62,2.43,10000
2025,11,1,3,0,11.82,26.4,969.89,64,2.64,10000
2025,11,1,4,0,12.2,26.8,970.19,68,2.85,10000
2025,11,1,5,0,12.49,26.6,970.58,68,3.01,10000
2025,11,1,6,0,17.2,22.8,970.94,67,3,10000
2025,11,1,7,0,19.23,22.7,971.31,74,1.75,10000
2025,11,1,8,0,21.54,21.7,971.06,113,0.9,10000
2025,11,1,9,0,26.25,17.6,970.7,200,0.89,10000
2025,11,1,10,0,26.77,17.6,970.13,233,1.68,10000
2025,11,1,11,0,28.87,13.6,969.4,247,2.21,10000
2025,11,1,12,0,29.02,12.9,968.89,247,2.43,10000
2025,11,1,13,0,28.81,13,969.16,249,2.65,10000
2025,11,1,14,0,28.6,13.1,969.01,255,2.87,10000
2025,11,1,15,0,24.22,17.1,969.54,255,2.05,10000
2025,11,1,16,0,21.68,20.5,969.61,258,2.23,10000
2025,11,1,17,0,20.32,22.4,970.07,264,2.67,10000
2025,11,1,18,0,18.92,23.4,970.42,273,2.54,10000
2025,11,1,19,0,19.77,22.6,970.69,297,1.52,10000
2025,11,1,20,0,19.69,21.9,970.94,6,0.6,10000
2025,11,1,21,1,17.02,26.1,970.85,53,0.84,10000
2025,11,1,22,3,15.13,29.9,970.83,72,0.97,10000
2025,11,1,23,1,13.86,30.3,970.86,81,1.24,10000
2025,11,1,24,0,12.96,33.6,970.87,78,1.5,10000
2025,11,2,1,0,12.31,33.5,970.8,76,1.5,10000
2025,11,2,2,0,11.53,34.8,971.08,74,1.49,10000
2025,11,2,3,0,10.15,36.7,970.76,73,1.64,10000
2025,11,2,4,0,10.69,35.2,971.11,75,1.95,10000
2025,11,2,5,0,11.02,33.9,971.45,75,2.42,10000
2025,11,2,6,0,17.5,24.3,971.94,77,2.83,10000
2025,11,2,7,0,19.31,23.2,972.34,84,1.91,10000
2025,11,2,8,0,21.48,21.6,972.36,117,0.89,10000
2025,11,2,9,0,25.77,17.1,972.06,229,0.81,10000
2025,11,2,10,0,26.12,17,971.72,260,1.7,10000
2025,11,2,11,0,28.12,12.7,970.97,276,2.48,10000
2025,11,2,12,0,28.38,12.2,970.61,277,2.79,10000
2025,11,2,13,0,27.95,12.3,970.5,278,2.92,10000
2025,11,2,14,0,27.7,12.2,970.43,277,2.9,10000
2025,11,2,15,0,23.84,15,970.45,269,2.17,10000
2025,11,2,16,0,21.06,17.9,970.8,270,2.33,10000
2025,11,2,17,0,19.65,19.1,971.2,281,2.29,10000
2025,11,2,18,0,16.75,22.3,972.04,299,2.67,10000
2025,11,2,19,0,17.49,20.9,972.13,331,2.49,10000
2025,11,2,20,0,16.95,21.4,972.71,12,2.08,10000
2025,11,2,21,1,15.99,21,972.86,38,1.61,10000
2025,11,2,22,2,14.21,23.2,972.5,54,1.86,10000
2025,11,2,23,1,12.27,27.5,972.16,61,2.11,10000
2025,11,2,24,0,11.91,27.4,972.14,62,2.52,10000
2025,11,3,1,0,11.91,28.1,972.2,64,2.57,10000
2025,11,3,2,0,11.9,27.2,972.12,63,2.57,10000
2025,11,3,3,0,11.94,25,972.48,61,2.73,10000
2025,11,3,4,0,12.63,23.2,972.83,59,2.97,10000
2025,11,3,5,0,12.65,22.2,973.26,58,3.23,10000
2025,11,3,6,0,17.84,18.4,973.79,55,3.53,10000
2025,11,3,7,0,19.33,18.9,974.04,49,2.72,10000
2025,11,3,8,1,22.14,20,973.96,39,2.46,10000
2025,11,3,9,2,26.83,15,973.75,38,2.72,10000
2025,11,3,10,1,27.53,15.1,973.03,32,2.43,10000
2025,11,3,11,1,29.68,12.5,972.08,20,2.32,10000
2025,11,3,12,1,29.95,11.9,971.68,1,2.26,10000
2025,11,3,13,0,29.91,12,971.56,349,2.43,10000
2025,11,3,14,0,29.85,10.6,971.42,334,2.54,10000
2025,11,3,15,0,24.4,18,971.65,322,2.5,10000
2025,11,3,16,0,23.11,18.2,971.61,329,2.77,10000
2025,11,3,17,0,22.34,18,971.98,343,2.83,10000
2025,11,3,18,0,19.19,19,972.1,357,2.85,10000
2025,11,3,19,0,18.64,18.8,972.37,8,2.79,10000
2025,11,3,20,0,18.63,16.9,972.22,20,2.8,10000
2025,11,3,21,0,17.18,17.2,971.85,30,3.01,10000
2025,11,3,22,1,16.64,17.3,971.51,39,3.27,10000
2025,11,3,23,0,15.82,17,971.25,44,3.29,10000
2025,11,3,24,0,15.28,17.1,971.29,47,3.51,10000
2025,11,4,1,0,14.86,18.1,970.84,49,3.65,10000
2025,11,4,2,0,14.33,18.8,970.8,50,3.73,10000
2025,11,4,3,0,13.77,21.1,970.76,51,3.81,10000
2025,11,4,4,0,14.11,22.5,970.77,52,3.85,10000
2025,11,4,5,0,14.41,22.2,971.3,54,4.02,10000
2025,11,4,6,0,18.9,17.9,971.34,53,4.16,10000
2025,11,4,7,0,20.64,19.2,971.76,51,3.33,10000
2025,11,4,8,0,22.84,18.3,971.61,48,2.75,10000
2025,11,4,9,0,27.67,12.4,971.19,45,2.17,10000
2025,11,4,10,0,28.14,12.1,970.77,28,1.39,10000
2025,11,4,11,0,30,9.7,970.07,345,0.87,10000
2025,11,4,12,0,30.1,9.3,969.45,317,1.35,10000
2025,11,4,13,0,30.04,9.1,969.57,309,1.75,10000
2025,11,4,14,0,29.92,8.1,969.37,301,2.06,10000
2025,11,4,15,0,27.04,10.7,969.52,296,2.19,10000
2025,11,4,16,0,19.92,17.3,970.05,307,2.34,10000
2025,11,4,17,0,17.96,17.9,970.14,336,2.47,10000
2025,11,4,18,0,17.93,18.3,970.47,13,1.96,10000
2025,11,4,19,0,17.39,19.8,970.66,35,1.58,10000
2025,11,4,20,0,17.17,18.7,970.98,45,1.47,10000
2025,11,4,21,0,16.15,19.4,971.07,48,1.48,10000
2025,11,4,22,0,15.7,19.1,971.05,52,1.63,10000
2025,11,4,23,0,14.5,18.8,971.25,58,2.22,10000
2025,11,4,24,0,14.31,18.1,971.23,62,2.69,10000
2025,11,5,1,0,14.48,16.6,970.79,64,3.05,10000
2025,11,5,2,1,14.74,15.1,970.71,65,3.15,10000
2025,11,5,3,1,13.82,16.1,970.77,66,3.15,10000
2025,11,5,4,0,14.52,14.3,970.91,66,2.99,10000
2025,11,5,5,0,14.9,14.4,971.43,68,3.04,10000
2025,11,5,6,1,19.03,12.3,971.73,70,3.18,10000
2025,11,5,7,3,20.92,14.7,972.23,75,2.22,10000
2025,11,5,8,4,22.89,15.2,972.09,98,1.39,10000
2025,11,5,9,8,27.2,11.8,972.15,170,0.56,10000
2025,11,5,10,8,27.8,12,971.46,248,1.17,10000
2025,11,5,11,7,29.57,10.3,970.58,263,1.62,10000
2025,11,5,12,0,29.85,10.4,970.1,270,2.05,10000
2025,11,5,13,0,29.69,10.8,970.09,273,2.27,10000
2025,11,5,14,0,29.39,11,969.81,274,2.35,10000
2025,11,5,15,0,24.46,16.2,970.2,270,2.18,10000
2025,11,5,16,0,21.63,19.9,970.18,275,2.28,10000
2025,11,5,17,0,19.97,21.4,970.66,287,2.67,10000
2025,11,5,18,0,18.12,23.7,970.89,308,2.61,10000
2025,11,5,19,0,18.7,23,971.04,351,2.08,10000
2025,11,5,20,0,18.11,23.2,971.25,30,1.65,10000
2025,11,5,21,0,17.64,22.8,971.2,55,1.51,10000
2025,11,5,22,0,16.28,25.3,970.86,64,1.76,10000
2025,11,5,23,0,13.62,29.5,970.78,69,1.96,10000
2025,11,5,24,0,13.18,29.8,970.76,66,2.05,10000
2025,11,6,1,0,12.94,30.8,970.65,65,2.05,10000
2025,11,6,2,0,12.35,31.3,970.59,63,2.09,10000
2025,11,6,3,0,12.16,30.7,970.86,64,2.32,10000
2025,11,6,4,0,13.27,28.2,971.09,66,2.62,10000
2025,11,6,5,0,13.77,25.9,971.28,65,3,10000
2025,11,6,6,0,18.36,22.9,971.71,64,3.38,10000
2025,11,6,7,0,20.15,22.2,972,63,2.55,10000
2025,11,6,8,0,22.48,21.6,971.9,63,1.74,10000
2025,11,6,9,0,27.46,16.2,971.84,34,0.82,10000
2025,11,6,10,0,27.85,16.5,971.33,309,1.31,10000
2025,11,6,11,0,29.77,13.8,970.52,306,2.11,10000
2025,11,6,12,0,29.73,13.7,970.08,307,2.44,10000
2025,11,6,13,0,29.75,13.6,969.68,308,2.52,10000
2025,11,6,14,0,29.57,13.4,969.77,303,2.51,10000
2025,11,6,15,0,24.04,19.9,969.79,299,2.18,10000
2025,11,6,16,0,22.64,21.4,970.06,309,2.33,10000
2025,11,6,17,0,21.57,21.6,970.49,329,2.29,10000
2025,11,6,18,0,19.26,24.3,970.8,358,2.17,10000
2025,11,6,19,0,19.09,23.8,971.03,25,1.77,10000
2025,11,6,20,0,18.85,23.5,971.26,43,1.74,10000
2025,11,6,21,0,17.62,25,971.42,52,1.78,10000
2025,11,6,22,0,16.83,26.7,971.26,52,1.88,10000
2025,11,6,23,0,14.85,29,971.51,54,2.09,10000
2025,11,6,24,0,15.04,27.9,971.61,55,2.35,10000
2025,11,7,1,0,15.23,27.7,971.52,58,2.62,10000
2025,11,7,2,0,15.4,27.3,971.21,60,2.86,10000
2025,11,7,3,0,14.54,28.2,971.45,60,3.04,10000
2025,11,7,4,0,15.34,26.3,971.52,59,3.12,10000
2025,11,7,5,0,15.27,25.6,972.07,59,3.28,10000
2025,11,7,6,0,19.31,21.6,972.69,58,3.51,10000
2025,11,7,7,0,20.74,23.7,972.97,56,2.62,10000
2025,11,7,8,0,22.86,22.6,973.02,49,2.05,10000
2025,11,7,9,0,27.9,16.4,972.79,37,1.69,10000
2025,11,7,10,0,28.41,16.7,972.36,7,1.71,10000
2025,11,7,11,0,30.65,14.4,971.62,2,2.05,10000
2025,11,7,12,0,30.76,14.6,971.01,352,2.51,10000
2025,11,7,13,0,30.79,14.6,970.98,346,2.74,10000
2025,11,7,14,0,30.58,13.5,970.9,335,2.58,10000
2025,11,7,15,0,24.88,22.3,971.14,327,2.15,10000
2025,11,7,16,0,22.57,25.3,971.59,332,2.26,10000
2025,11,7,17,0,21.89,26.1,972.02,343,2.24,10000
2025,11,7,18,0,19.78,25.9,972.54,357,2.25,10000
2025,11,7,19,1,19.98,25.5,972.65,15,2.24,10000
2025,11,7,20,3,19.79,25,972.96,32,2.35,10000
2025,11,7,21,6,18.67,26.1,972.95,45,2.44,10000
2025,11,7,22,6,18.21,27.2,972.97,52,2.44,10000
2025,11,7,23,4,17.07,27.4,973.22,57,2.75,10000
2025,11,7,24,2,16.76,27.4,973.2,60,2.96,10000
2025,11,8,1,1,16.5,27.9,973.04,61,3.09,10000
2025,11,8,2,0,16.19,27.2,972.99,61,3.16,10000
2025,11,8,3,0,15.14,28.8,973.02,60,3.21,10000
2025,11,8,4,0,15.78,27,973.66,59,3.31,10000
2025,11,8,5,0,15.79,26.1,973.54,59,3.48,10000
2025,11,8,6,0,19.58,22.7,974.34,58,3.7,10000
2025,11,8,7,0,21.24,23.7,974.69,54,2.85,10000
2025,11,8,8,0,23.38,23.4,974.73,48,2.09,10000
2025,11,8,9,0,28.53,18.5,974.4,44,1.52,10000
2025,11,8,10,0,29.34,17.6,973.86,7,1.13,10000
2025,11,8,11,0,31.55,14.2,973.09,349,1.58,10000
2025,11,8,12,0,31.55,14,972.53,344,1.93,10000
2025,11,8,13,0,31.27,13.9,972.44,340,2,10000
2025,11,8,14,0,30.54,12.7,972.29,326,1.75,10000
2025,11,8,15,0,25.46,19.4,972.44,314,2.05,10000
2025,11,8,16,0,23.9,21.4,972.9,323,2.23,10000
2025,11,8,17,0,23.35,21.4,973.14,343,2.26,10000
2025,11,8,18,0,21.14,21.1,973.65,3,2.22,10000
2025,11,8,19,0,21.13,21.2,973.91,20,2.27,10000
2025,11,8,20,0,21.04,20.3,974.21,31,2.33,10000
2025,11,8,21,0,19.44,21.8,974.08,38,2.27,10000
2025,11,8,22,0,18.74,24.1,974.01,42,2.2,10000
2025,11,8,23,0,17.43,25.4,974.02,46,2.32,10000
2025,11,8,24,0,17.21,25.1,974.03,48,2.53,10000
2025,11,9,1,0,16.91,23.9,973.98,51,2.74,10000
2025,11,9,2,0,17,22.2,973.95,54,2.86,10000
2025,11,9,3,0,15.83,23.5,973.97,56,3,10000
2025,11,9,4,0,15.88,24.1,974.18,57,3.1,10000
2025,11,9,5,0,16.14,23.2,974.46,57,3.3,10000
2025,11,9,6,0,20.05,19.5,974.77,56,3.65,10000
2025,11,9,7,0,22.02,20.9,975.17,51,2.8,10000
2025,11,9,8,0,24.04,21.9,975.06,41,2.23,10000
2025,11,9,9,0,28.58,16.6,974.52,31,2.13,10000
2025,11,9,10,0,28.7,17,974.06,8,2.19,10000
2025,11,9,11,0,30.99,12.8,972.93,353,2.87,10000
2025,11,9,12,0,30.95,12.7,972.46,345,3.25,10000
2025,11,9,13,0,30.78,12.5,972.24,342,3.18,10000
2025,11,9,14,0,30.62,11.2,971.97,335,2.85,10000
2025,11,9,15,0,25.76,17.3,972.29,327,2.29,10000
2025,11,9,16,0,23.97,19.4,972.33,331,2.39,10000
2025,11,9,17,0,23.08,19.4,972.59,342,2.38,10000
2025,11,9,18,0,20.62,20.3,972.69,358,2.24,10000
2025,11,9,19,0,20.66,19.2,972.95,14,2.2,10000
2025,11,9,20,0,20.41,18.4,973.17,28,2.35,10000
2025,11,9,21,1,19.02,19.4,973.19,36,2.37,10000
2025,11,9,22,1,18.15,21.6,972.93,41,2.31,10000
2025,11,9,23,1,16.63,23.9,972.71,44,2.49,10000
2025,11,9,24,3,16.14,24.3,972.52,43,2.69,10000
2025,11,10,1,4,15.8,25.3,972.55,43,2.92,10000
2025,11,10,2,5,15.54,25.2,972.51,43,3.14,10000
2025,11,10,3,5,15.14,25.7,972.28,44,3.36,10000
2025,11,10,4,3,15.36,23.9,972.7,45,3.52,10000
2025,11,10,5,1,15.88,24.1,972.71,46,3.75,10000
2025,11,10,6,1,19.49,22.8,973.01,46,4.11,10000
2025,11,10,7,0,21.28,23.9,973.05,42,3.55,10000
2025,11,10,8,0,24.48,22.5,972.85,39,3.57,10000
2025,11,10,9,0,28.67,15.6,972.45,41,3.94,10000
2025,11,10,10,0,29.33,13.7,971.82,43,3.65,10000
2025,11,10,11,0,30.9,9.9,970.62,27,3.38,10000
2025,11,10,12,0,30.81,9.8,970.26,16,3.35,10000
2025,11,10,13,0,30.7,9.6,969.95,10,3.33,10000
2025,11,10,14,0,30.36,7.4,969.86,359,2.85,10000
2025,11,10,15,0,24.94,14.2,970.09,348,2.33,10000
2025,11,10,16,0,23.45,15.7,970.23,354,2.5,10000
2025,11,10,17,0,22.86,15.2,970.44,3,2.58,10000
2025,11,10,18,0,19.85,17,970.71,12,2.61,10000
2025,11,10,19,0,19.63,17.3,970.92,21,2.67,10000
2025,11,10,20,0,19.45,17.2,971.11,30,2.66,10000
2025,11,10,21,0,18.35,17.2,971.18,37,2.7,10000
2025,11,10,22,0,17.37,17.5,970.89,42,2.7,10000
2025,11,10,23,0,16.32,19,970.88,48,2.76,10000
2025,11,10,24,0,15.94,19.3,970.8,53,2.98,10000
2025,11,11,1,0,15.81,20.8,970.59,55,3.16,10000
2025,11,11,2,0,15.49,21.6,970.6,57,3.27,10000
2025,11,11,3,0,14.36,24.9,970.48,59,3.3,10000
2025,11,11,4,0,14.71,23.8,970.96,60,3.34,10000
2025,11,11,5,0,14.65,23.7,971.14,62,3.44,10000
2025,11,11,6,0,18.53,21,971.53,64,3.56,10000
2025,11,11,7,0,20.29,21.8,971.79,68,2.72,10000
2025,11,11,8,0,21.78,20,971.65,82,1.89,10000
2025,11,11,9,1,26.69,14.7,971.15,125,1.45,10000
2025,11,11,10,5,26.99,14.4,970.74,172,1.13,10000
2025,11,11,11,7,29.09,12.8,969.8,231,1,10000
2025,11,11,12,9,29.32,12,969.62,248,1.24,10000
2025,11,11,13,9,29.13,11.6,969.31,251,1.52,10000
2025,11,11,14,9,28.99,10.5,969.36,254,1.78,10000
2025,11,11,15,8,23.03,18.6,969.74,250,2.13,10000
2025,11,11,16,6,20.2,22,970.22,255,2.34,10000
2025,11,11,17,3,20.99,21.3,970.51,266,2.6,10000
2025,11,11,18,3,20.71,21,970.87,303,1.45,10000
2025,11,11,19,3,20.53,20.4,970.91,34,0.9,10000
2025,11,11,20,3,17.91,22.9,971.14,63,1.12,10000
2025,11,11,21,3,16.26,24.4,971.19,75,1.49,10000
2025,11,11,22,2,14.73,26.4,971.17,74,1.9,10000
2025,11,11,23,0,12.96,28.1,971.25,74,2.09,10000
2025,11,11,24,0,13.51,29.1,971.29,77,2.38,10000
2025,11,12,1,0,14.27,27.6,971.27,80,2.63,10000
2025,11,12,2,1,14.03,26.3,971.1,82,2.74,10000
2025,11,12,3,4,13.85,25.6,971.19,84,2.74,10000
2025,11,12,4,8,13.96,23.9,971.71,85,2.73,10000
2025,11,12,5,8,14.38,22.5,972.41,87,2.78,10000
2025,11,12,6,5,17.9,20.7,972.77,90,3.26,10000
2025,11,12,7,1,19.8,21.6,973.28,101,2.59,10000
2025,11,12,8,0,20.91,22.1,973.4,138,2.22,10000
2025,11,12,9,0,25.61,17.2,973.07,174,2.31,10000
2025,11,12,10,0,26.16,16.5,973.06,196,2.38,10000
2025,11,12,11,0,27.79,14.8,971.84,216,2.38,10000
2025,11,12,12,0,27.7,14.4,971.41,228,2.42,10000
2025,11,12,13,0,27.58,14.3,971.63,233,2.38,10000
2025,11,12,14,0,27.26,14.2,971.56,238,2.29,10000
2025,11,12,15,0,25.15,16.9,972.1,237,2.12,10000
2025,11,12,16,0,20.67,24.1,972.26,234,2.53,10000
2025,11,12,17,1,20.54,22.9,972.95,217,1.84,10000
2025,11,12,18,0,20.17,23.2,973.2,154,1.07,10000
2025,11,12,19,0,16.61,27.2,973.64,106,0.89,10000
2025,11,12,20,0,16.27,26.2,973.86,90,1.2,10000
2025,11,12,21,10,14.51,28.5,974.04,82,1.56,10000
2025,11,12,22,10,14.22,28.2,974.19,78,2.07,10000
2025,11,12,23,10,13.06,33,974.16,78,2.49,10000
2025,11,12,24,5,13.67,31.6,974.33,81,2.9,10000
2025,11,13,1,8,14.14,30.5,974.27,82,3.01,10000
2025,11,13,2,10,14.56,29.7,974.15,82,3.12,10000
2025,11,13,3,10,13.69,30.3,974.43,83,3.21,10000
2025,11,13,4,10,14.13,29.9,974.44,83,3.25,10000
2025,11,13,5,10,14.29,29,975.12,81,3.25,10000
2025,11,13,6,10,17.26,25.8,975.44,82,3.48,10000
2025,11,13,7,9,18.48,27.3,975.58,86,2.82,10000
2025,11,13,8,10,20.47,26.2,975.42,103,2.29,10000
2025,11,13,9,10,24.74,20.5,975.11,139,2.48,10000
2025,11,13,10,9,25.24,19.8,974.3,160,2.88,10000
2025,11,13,11,10,26.66,16.6,973.86,155,2.59,10000
2025,11,13,12,9,26.79,15.6,972.75,160,2.78,10000
2025,11,13,13,9,26.76,15.1,972.64,166,3.16,10000
2025,11,13,14,9,26.39,14.5,972.41,175,2.98,10000
2025,11,13,15,9,22.15,19.3,972.21,181,2.04,10000
2025,11,13,16,9,20.15,21.9,972.55,173,2.04,10000
2025,11,13,17,8,19.69,21.8,972.69,158,2.01,10000
2025,11,13,18,9,17.87,23.5,972.86,135,2.01,10000
2025,11,13,19,10,17.89,22.3,972.8,115,2.08,10000
2025,11,13,20,8,18.12,21.2,972.82,103,2.4,10000
2025,11,13,21,7,16.98,22.2,972.72,98,2.74,10000
2025,11,13,22,4,17.31,21.2,972.51,95,2.96,10000
2025,11,13,23,3,15.23,24.6,972.45,94,3.29,10000
2025,11,13,24,2,15.4,23.9,972.28,92,3.5,10000
2025,11,14,1,3,15.54,23.6,971.95,91,3.61,10000
2025,11,14,2,2,15.53,23.7,971.7,90,3.63,10000
2025,11,14,3,0,15.22,24.7,971.53,89,3.74,10000
2025,11,14,4,0,15.41,24.9,971.66,88,3.88,10000
2025,11,14,5,0,15.47,24.9,971.84,90,4,10000
2025,11,14,6,0,18.33,23.2,972.3,96,4.29,10000
2025,11,14,7,0,19.62,23.8,972.33,108,3.92,10000
2025,11,14,8,0,20.88,23.5,972.18,133,4.76,10000
2025,11,14,9,0,25.29,20.5,971.66,152,5.79,10000
2025,11,14,10,0,25.43,21.4,970.73,155,5.83,10000
2025,11,14,11,0,26.21,20.4,969.57,154,5.89,10000
2025,11,14,12,0,26.22,20.2,968.8,157,5.71,10000
2025,11,14,13,0,26.16,19.8,968.61,162,5.68,10000
2025,11,14,14,1,25.78,19.6,968.41,162,5,10000
2025,11,14,15,2,23.9,21.9,968.41,149,3.71,10000
2025,11,14,16,4,22.76,23.6,968.46,139,3.7,10000
2025,11,14,17,10,22.18,24.5,968.55,136,3.96,10000
2025,11,14,18,10,21.22,28,968.56,135,4.15,10000
2025,11,14,19,8,21.18,29.8,969,133,3.83,10000
2025,11,14,20,8,21.03,31.9,968.93,125,3.31,10000
2025,11,14,21,7,19.94,39.3,969.21,115,3.31,10000
2025,11,14,22,8,19.78,40.3,969.15,100,3.08,10000
2025,11,14,23,9,18.78,42.1,968.56,103,2.66,10000
2025,11,14,24,9,19,40.4,968.21,79,1.95,10000
2025,11,15,1,9,18.02,47.8,968.16,64,2.45,10000
2025,11,15,2,9,17.14,55.8,967.68,89,3.4,10000
2025,11,15,3,8,16.86,63.6,967.79,129,4.77,10000
2025,11,15,4,9,16.98,65.1,967.97,142,6.17,10000
2025,11,15,5,9,16.53,70.6,968.51,131,6.48,10000
2025,11,15,6,9,16,77.5,968.56,129,6.73,10000
2025,11,15,7,9,15.64,82.4,968.94,136,7.11,10000
2025,11,15,8,10,15.72,82.9,969.22,139,7.11,10000
2025,11,15,9,9,17.07,76.1,969.11,141,7.63,10000
2025,11,15,10,10,18.04,66,968.61,146,8.13,10000
2025,11,15,11,7,17.82,70,968.74,148,6.79,10000
2025,11,15,12,9,17.83,71.3,968.18,148,6.98,10000
2025,11,15,13,9,17.16,75.4,968.26,141,5.4,10000
2025,11,15,14,10,16.82,78.6,968.72,139,4.77,10000
2025,11,15,15,10,15.77,81.2,969.09,141,5.16,10000
2025,11,15,16,10,16.1,79.4,969.45,143,5.03,10000
2025,11,15,17,10,16.1,80.2,969.76,143,4.76,10000
2025,11,15,18,10,15.29,84.7,970.25,145,4.64,10000
2025,11,15,19,10,14.82,87.1,970.39,147,4.56,10000
2025,11,15,20,10,15.07,85.9,970.6,144,4.48,10000
2025,11,15,21,6,15,86.2,970.67,136,4.42,10000
2025,11,15,22,4,13.99,86.5,970.41,129,4.4,10000
2025,11,15,23,5,14.38,83.1,970.27,128,3.83,10000
2025,11,15,24,8,14.48,80.6,970.67,132,3.43,10000
2025,11,16,1,8,13.91,83,970.78,132,3.35,10000
2025,11,16,2,7,14,84.3,970.78,132,3.53,10000
2025,11,16,3,7,14.02,84.5,971.1,129,3.72,10000
2025,11,16,4,8,14.53,82.4,971.45,129,4,10000
2025,11,16,5,7,14.69,80.8,972.22,124,4.17,10000
2025,11,16,6,6,15.16,81,972.52,122,4.53,10000
2025,11,16,7,3,15.42,81.1,972.94,121,4.66,10000
2025,11,16,8,4,15.76,79.5,973.31,130,5.07,10000
2025,11,16,9,6,17.85,74,973.54,149,4.77,10000
2025,11,16,10,6,17.89,77.1,973.18,167,4.69,10000
2025,11,16,11,6,18.39,74.7,972.65,171,3.9,10000
2025,11,16,12,6,18.56,74.7,972.55,176,3.74,10000
2025,11,16,13,4,18.54,75.2,972.11,183,3.42,10000
2025,11,16,14,4,18.1,77.9,972.52,195,2.39,10000
2025,11,16,15,3,16.79,81.7,972.25,187,1.83,10000
2025,11,16,16,8,16.56,81.8,972.74,149,1.28,10000
2025,11,16,17,9,15.79,85,973.8,52,0.94,10000
2025,11,16,18,10,14.38,92.4,974.45,52,1.59,10000
2025,11,16,19,10,14.19,93.6,975.17,90,0.86,10000
2025,11,16,20,10,14.34,93.6,975.65,215,1.39,10000
